Title_ID,Title_Name,Sony_Game_Name,Editions,Has_Updates,Update_Count,Latest_Version,Total_Size_MB,Status
CUSA48668,Arcade Archives VS. STAR LUSTER,Arcade Archives VS. STAR LUSTER,Original,True,1,01.01,4.6875,found
CUSA48671,Kunitsu-Gami: Path of the Goddess,Kunitsu-Gami: Path of the Goddess,Original,True,2,01.41,8088.75,found
CUSA48678,Tile Cross,,Original,False,0,,0.0,no_updates
CUSA48676,Mystic Warriors Battleground,,Original,False,0,,0.0,no_updates
CUSA48677,Tile Cross,,Original,False,0,,0.0,no_updates
CUSA48680,Cat's Request,,Original,False,0,,0.0,no_updates
CUSA48683,Ghost Teen Escape from Limbo,,Original,False,0,,0.0,no_updates
CUSA48681,Cat's Request,,Original,False,0,,0.0,no_updates
CUSA48684,Ghost Teen Escape from Limbo,,Original,False,0,,0.0,no_updates
CUSA48692,Land of Mushrooms,Land Of Mushrooms,Original,True,1,01.03,211.875,found
CUSA48682,Cat's Request,,Original,False,0,,0.0,no_updates
CUSA48690,Smack,,Original,False,0,,0.0,no_updates
CUSA48685,Music from Ys III: Wanderers from Ys,,Original,False,0,,0.0,no_updates
CUSA48691,Smack,,Original,False,0,,0.0,no_updates
CUSA48679,Cat's Request,Cat's Request,Original,True,1,01.01,2101.3125,found
CUSA48695,Lost Spirit,,,False,0,,0.0,no_updates
CUSA48699,DIY Fashion Star,DIY Fashion Star,Original,True,1,01.01,191.5625,found
CUSA48697,EA SPORTS FC™ 25,EA SPORTS FC 25 BETA,,True,3,01.04,10927.625,found
CUSA48696,Lost Spirit,,,False,0,,0.0,no_updates
CUSA48694,Reynatis,,,False,0,,0.0,no_updates
CUSA48693,Lost in Play,,,False,0,,0.0,no_updates
CUSA48701,Overboss,,Original,False,0,,0.0,no_updates
CUSA48702,Overboss,,Original,False,0,,0.0,no_updates
CUSA48708,Offroad Jeep Driving,,,False,0,,0.0,no_updates
CUSA48700,DIY Fashion Star,DIY Fashion Star,Original,True,1,01.01,191.5625,found
CUSA48704,LOLLIPOP CHAINSAW RePOP,LOLLIPOP CHAINSAW RePOP,Original,True,2,01.14,7592.25,found
CUSA48703,Overboss,,Original,False,0,,0.0,no_updates
CUSA48706,Offroad Jeep Driving,,Original,False,0,,0.0,no_updates
CUSA48707,Offroad Jeep Driving,,,False,0,,0.0,no_updates
CUSA48711,Kiki - A Vibrant 3D Platformer,Kiki - A Vibrant 3D Platformer,Original,True,1,01.01,290.5,found
CUSA48705,Offroad Jeep Driving,,Original,False,0,,0.0,no_updates
CUSA48710,Ys vs. Trails in the Sky: Alternative Saga,,,False,0,,0.0,no_updates
CUSA48712,Kiki - A Vibrant 3D Platformer,Kiki - A Vibrant 3D Platformer,Original,True,1,01.01,285.625,found
CUSA48698,EA SPORTS FC™ 25,EA SPORTS FC 25 BETA,,True,3,01.04,10927.625,found
CUSA48714,Glyphs of Gitzan,,Original,False,0,,0.0,no_updates
CUSA48713,Glyphs of Gitzan,,Original,False,0,,0.0,no_updates
CUSA48719,Tanks vs Tanks,,,False,0,,0.0,no_updates
CUSA48717,Tanks vs Tanks,,,False,0,,0.0,no_updates
CUSA48728,Roman Empire Farming,,,False,0,,0.0,no_updates
CUSA48727,Roman Empire Farming,,,False,0,,0.0,no_updates
CUSA48715,ZombFarm,,Original,False,0,,0.0,no_updates
CUSA48738,Baking Time!,Baking Time!,Original,True,1,01.01,271.1875,found
CUSA48716,ZombFarm,,Original,False,0,,0.0,no_updates
CUSA48745,Lunacy: Saint Rhodes,,Original,False,0,,0.0,no_updates
CUSA48740,Luck be a Landlord,,,False,0,,0.0,no_updates
CUSA48718,Ys vs. Trails in the Sky: Alternative Saga,,,False,0,,0.0,no_updates
CUSA48729,Roman Empire Farming,,,False,0,,0.0,no_updates
CUSA48741,Luck be a Landlord,,Original,False,0,,0.0,no_updates
CUSA48742,Luck be a Landlord,,,False,0,,0.0,no_updates
CUSA48737,Baking Time!,Baking Time!,Original,True,1,01.01,271.1875,found
CUSA48746,Lunacy: Saint Rhodes,,Original,False,0,,0.0,no_updates
CUSA48754,Siren,Siren,Original,True,8,01.02,29306.0625,found
CUSA48726,Roman Empire Farming,,Original,False,0,,0.0,no_updates
CUSA48743,Luck be a Landlord,,,False,0,,0.0,no_updates
CUSA48747,Espresso Tycoon,,,False,0,,0.0,no_updates
CUSA48748,Espresso Tycoon,,,False,0,,0.0,no_updates
CUSA48751,Aerial_Knight's We Never Yield,,,False,0,,0.0,no_updates
CUSA48753,Unsolved Case Series,,,False,0,,0.0,no_updates
CUSA48755,Mister Mosquito,Mister Mosquito,Original,True,1,01.03,1587.5,found
CUSA48757,Quiz Thiz USA,Quiz Thiz USA - DEMO,Original,True,1,01.01,116.4375,found
CUSA48758,Quiz Thiz USA - DEMO,Quiz Thiz USA - DEMO,Original,True,1,01.01,116.4375,found
CUSA48756,Quiz Thiz USA,Quiz Thiz USA - DEMO,Original,True,1,01.01,115.0625,found
CUSA48763,RPG MAKER WITH PLAYER,RPG MAKER WITH PLAYER,Original,True,1,01.13,180.5,found
CUSA48750,Aerial_Knight's We Never Yield,,,False,0,,0.0,no_updates
CUSA48752,Unsolved Case: Killer Popularity CE,,Original,False,0,,0.0,no_updates
CUSA48761,ROUNDS,,Original,False,0,,0.0,no_updates
CUSA48762,ROUNDS,,Original,False,0,,0.0,no_updates
CUSA48764,RPG MAKER WITH PLAYER,RPG MAKER WITH PLAYER,Original,True,1,01.13,181.0,found
CUSA48765,Call of Duty®,,,False,0,,0.0,no_updates
CUSA48774,AAA Dynamic Scenes,AAA Dynamic Scenes,Original,True,1,01.04,909.0,found
CUSA48759,Quiz Thiz USA - DEMO,Quiz Thiz USA - DEMO,Original,True,1,01.01,116.4375,found
CUSA48769,Call of Duty®,,,False,0,,0.0,no_updates
CUSA48770,Bikini Beach: Anime Girls Assault,,Original,False,0,,0.0,no_updates
CUSA48768,Call of Duty®,,,False,0,,0.0,no_updates
CUSA48767,Call of Duty®,,,False,0,,0.0,no_updates
CUSA48772,Bikini Beach: Anime Girls Assault,,Original,False,0,,0.0,no_updates
CUSA48773,Bikini Beach: Anime Girls Assault,,Original,False,0,,0.0,no_updates
CUSA48771,Bikini Beach: Anime Girls Assault,,Original,False,0,,0.0,no_updates
CUSA48775,AAA Dynamic Scenes,AAA Dynamic Scenes,Original,True,1,01.04,890.0625,found
CUSA48766,Call of Duty®,,,False,0,,0.0,no_updates
CUSA48776,Jewelry Hearts Academia,,Original,False,0,,0.0,no_updates
CUSA48782,Counter Force: Tactical Warfare,,Original,False,0,,0.0,no_updates
CUSA48777,Jewelry Hearts Academia,,Original,False,0,,0.0,no_updates
CUSA48784,Escape Sequence,,Original,False,0,,0.0,no_updates
CUSA48785,Rayflector,,Original,False,0,,0.0,no_updates
CUSA48781,Counter Force: Tactical Warfare,,Original,False,0,,0.0,no_updates
CUSA48792,Dungeon Arsenal,Dungeon Arsenal,Original,True,1,01.03,30.5625,found
CUSA48780,Counter Force: Tactical Warfare,,Original,False,0,,0.0,no_updates
CUSA48791,Space Scavengers,,Original,False,0,,0.0,no_updates
CUSA48797,Tractor Farming Simulator 3D,,,False,0,,0.0,no_updates
CUSA48783,Counter Force: Tactical Warfare,,Original,False,0,,0.0,no_updates
CUSA48793,Dungeon Arsenal,,,False,0,,0.0,no_updates
CUSA48786,Rayflector,,Original,False,0,,0.0,no_updates
CUSA48794,Reynatis,REYNATIS TRIAL VERSION,,True,1,01.01,2005.75,found
CUSA48795,Tractor Farming Simulator 3D,,Original,False,0,,0.0,no_updates
CUSA48798,Tractor Farming Simulator 3D,,,False,0,,0.0,no_updates
CUSA48796,Tractor Farming Simulator 3D,,Original,False,0,,0.0,no_updates
CUSA48801,Please Be Happy,Please Be Happy,Original,True,1,01.03,1481.375,found
CUSA48810,Dragon Ruins,Dragon Ruins,Original,True,1,01.01,53.5625,found
CUSA48799,KILL KNIGHT PS4 & PS5,,,False,0,,0.0,no_updates
CUSA48800,KILL KNIGHT,KILL KNIGHT,Original,True,1,01.20,2534.0625,found
CUSA48802,Please Be Happy,Please Be Happy,Original,True,1,01.03,1466.4375,found
CUSA48803,Space Planet Invader - Cosmic Power,,Original,False,0,,0.0,no_updates
CUSA48809,The Inheritance of Crimson Manor,,,False,0,,0.0,no_updates
CUSA48804,Space Planet Invader - Cosmic Power,,Original,False,0,,0.0,no_updates
CUSA48813,Cyberpunk Samurai,,Original,False,0,,0.0,no_updates
CUSA48816,The Perplexing Orb: Bounce Challenge,,Original,False,0,,0.0,no_updates
CUSA48811,Cyberpunk Samurai,,Original,False,0,,0.0,no_updates
CUSA48817,The Perplexing Orb: Bounce Challenge,The Perplexing Orb: Bounce Challenge,Original,True,1,01.01,57.5,found
CUSA48819,FLINE,,,False,0,,0.0,no_updates
CUSA48823,WolfFang SkullFang Saturn Tribute Boosted,WolfFang SkullFang Saturn Tribute Boosted,Original,True,1,01.02,728.8125,found
CUSA48821,FLINE,,,False,0,,0.0,no_updates
CUSA48818,The Perplexing Orb: Bounce Challenge,,,False,0,,0.0,no_updates
CUSA48822,FLINE,,,False,0,,0.0,no_updates
CUSA48820,FLINE,,,False,0,,0.0,no_updates
CUSA48824,WolfFang SkullFang Saturn Tribute Boosted,WolfFang SkullFang Saturn Tribute Boosted,Original,True,1,01.01,725.0625,found
CUSA48814,Cyberpunk Samurai,,Original,False,0,,0.0,no_updates
CUSA48812,Cyberpunk Samurai,,Original,False,0,,0.0,no_updates
CUSA48826,WolfFang SkullFang Saturn Tribute Boosted PS4 & PS5,,,False,0,,0.0,no_updates
CUSA48827,Haiyuenchi no MementoMemoria,廃遊園地のメメントメモリア,Original,True,1,01.01,172.5625,found
CUSA48830,Become the wild,Become the wild,Original,True,1,01.02,165.0625,found
CUSA48831,Become the wild,Become the wild,Original,True,1,01.02,170.8125,found
CUSA48825,WolfFang SkullFang Saturn Tribute Boosted,WolfFang SkullFang Saturn Tribute Boosted,Original,True,1,01.01,725.0625,found
CUSA48828,Farm Knight Adventures,Farm Knight Adventures,Original,True,1,01.03,262.0,found
CUSA48833,True Colours - A Date With Deception,,Original,False,0,,0.0,no_updates
CUSA48829,Farm Knight Adventures,Farm Knight Adventures,Original,True,1,01.03,244.3125,found
CUSA48836,Smoots Summer Games II,Smoots Summer Games II,Original,True,1,01.01,427.125,found
CUSA48832,Shujinkou,,,False,0,,0.0,no_updates
CUSA48834,True Colours - A Date With Deception,,Original,False,0,,0.0,no_updates
CUSA48835,Soraja Towers,,,False,0,,0.0,no_updates
CUSA48839,Phantom Spark,,,False,0,,0.0,no_updates
CUSA48837,Smoots Summer Games II,Smoots Summer Games II,Original,True,1,01.02,427.0625,found
CUSA48843,Amelia's Diner,Amelia's Diner,Original,True,1,01.01,75.75,found
CUSA48838,Phantom Spark,,,False,0,,0.0,no_updates
CUSA48847,Biped 2,,,False,0,,0.0,no_updates
CUSA48842,Chronicles of the Metal Guardian: Robot Simulator,,,False,0,,0.0,no_updates
CUSA48845,Summer Games Beach Volley,,Original,False,0,,0.0,no_updates
CUSA48844,Amelia's Diner,Amelia's Diner,Original,True,1,01.01,75.75,found
CUSA48841,Chronicles of the Metal Guardian: Robot Simulator,,,False,0,,0.0,no_updates
CUSA48850,Soraja Towers,,,False,0,,0.0,no_updates
CUSA48853,ELDEN RING NIGHTREIGN,ELDEN RING NIGHTREIGN,Original,True,2,01.11,6770.625,found
CUSA48848,Soraja Towers,,,False,0,,0.0,no_updates
CUSA48846,Biped 2,,,False,0,,0.0,no_updates
CUSA48858,Taxi Simulator Driver: NY City Rides,Taxi Simulator Driver: NY City Rides,,True,1,01.01,3439.0,found
CUSA48849,Soraja Towers,,,False,0,,0.0,no_updates
CUSA48859,Taxi Simulator Driver: NY City Rides,,,False,0,,0.0,no_updates
CUSA48854,Candle Knight,,Original,False,0,,0.0,no_updates
CUSA48855,Candle Knight,,Original,False,0,,0.0,no_updates
CUSA48869,Home Safety Hotline,Home Safety Hotline,Original,True,1,01.03,583.9375,found
CUSA48866,The Case of the Golden Idol,,,False,0,,0.0,no_updates
CUSA48865,Flight Attendant Simulator: Onboard Tasks,Flight Attendant Simulator: Onboard Tasks,Original,True,1,01.01,640.875,found
CUSA48864,Flight Attendant Simulator: Onboard Tasks,Flight Attendant Simulator: Onboard Tasks,Original,True,1,01.01,640.875,found
CUSA48862,Neptunia Riders VS Dogoos,,,False,0,,0.0,no_updates
CUSA48861,Neptunia Riders VS Dogoos,,,False,0,,0.0,no_updates
CUSA48870,Home Safety Hotline,Home Safety Hotline,Original,True,1,01.03,583.9375,found
CUSA48867,The Case of the Golden Idol,,,False,0,,0.0,no_updates
CUSA48860,Neptunia Riders VS Dogoos,,Original,False,0,,0.0,no_updates
CUSA48873,Home Safety Hotline,Home Safety Hotline,Original,True,1,01.03,583.9375,found
CUSA48871,Home Safety Hotline,Home Safety Hotline,Original,True,1,01.03,583.9375,found
CUSA48872,Sushi Plus,,Original,False,0,,0.0,no_updates
CUSA48875,Sushi Plus,,Original,False,0,,0.0,no_updates
CUSA48876,Sushi Plus,,Original,False,0,,0.0,no_updates
CUSA48874,Sushi Plus,,Original,False,0,,0.0,no_updates
CUSA48877,Ace Attorney Investigations Collection,,,False,0,,0.0,no_updates
CUSA48882,Power Racing Bundle 3,Power Racing Bundle 3,Original,True,1,01.01,1611.0625,found
CUSA48884,Roboquest,Roboquest,,True,2,01.03,4921.0625,found
CUSA48880,Learn to Play Vol. 2 - A Simple Shooter,,Original,False,0,,0.0,no_updates
CUSA48878,Ace Attorney Investigations Collection,,,False,0,,0.0,no_updates
CUSA48886,Space CleanUp: Cosmic Robot Disinfector,,Original,False,0,,0.0,no_updates
CUSA48881,Power Racing Bundle 3,Power Racing Bundle 3,Original,True,1,01.02,1611.125,found
CUSA48887,For The King II,For The King II,,True,2,01.04,5433.5,found
CUSA48885,Space CleanUp: Cosmic Robot Disinfector,,Original,False,0,,0.0,no_updates
CUSA48888,For The King II,For The King II,,True,2,01.04,5560.3125,found
CUSA48879,Learn to Play Vol. 2 - A Simple Shooter,,Original,False,0,,0.0,no_updates
CUSA48889,Summoner,Summoner,Original,True,1,01.02,3027.0625,found
CUSA48893,Tsugunohi -Supernatural Supermarket-,Tsugunohi -Supernatural Supermarket-,Original,True,1,01.01,706.0625,found
CUSA48895,"Cash Guardian: Collector Operation ""Capital Defense""",,,False,0,,0.0,no_updates
CUSA48892,Tsugunohi -Supernatural Supermarket-,Tsugunohi -Supernatural Supermarket-,Original,True,1,01.01,706.0625,found
CUSA48897,Soraja Invaders,,Original,False,0,,0.0,no_updates
CUSA48894,Tsugunohi -Supernatural Supermarket-,Tsugunohi -Supernatural Supermarket-,Original,True,1,01.01,706.0625,found
CUSA48901,Greed 3: Old Enemies Returning,Greed 3: Old Enemies Returning,Original,True,1,01.01,1137.375,found
CUSA48896,"Cash Guardian: Collector Operation ""Capital Defense""",,,False,0,,0.0,no_updates
CUSA48899,Soraja Invaders,,Original,False,0,,0.0,no_updates
CUSA48902,Greed 3: Old Enemies Returning,,,False,0,,0.0,no_updates
CUSA48890,Summoner PS2 Emulation (2000),,,False,0,,0.0,no_updates
CUSA48891,Tsugunohi -Supernatural Supermarket-,Tsugunohi -Supernatural Supermarket-,Original,True,1,01.01,705.375,found
CUSA48900,Soraja Invaders,,Original,False,0,,0.0,no_updates
CUSA48906,Time Trap: Hidden Objects,,Original,False,0,,0.0,no_updates
CUSA48913,Ginger - The Tooth Fairy,Ginger - The Tooth Fairy,Original,True,1,01.03,232.625,found
CUSA48904,Time Trap: Hidden Objects,,Original,False,0,,0.0,no_updates
CUSA48905,Time Trap: Hidden Objects,,Original,False,0,,0.0,no_updates
CUSA48911,Prune & Milo,Prune & Milo,Original,True,1,01.01,93.4375,found
CUSA48912,Exophobia,,Original,False,0,,0.0,no_updates
CUSA48909,Prune & Milo,Prune & Milo,Original,True,1,01.01,93.375,found
CUSA48898,Soraja Invaders,,Original,False,0,,0.0,no_updates
CUSA48903,Time Trap: Hidden Objects,,Original,False,0,,0.0,no_updates
CUSA48917,Shepherd's crossing,,,False,0,,0.0,no_updates
CUSA48914,The Witch of the Ihanashi,,Original,False,0,,0.0,no_updates
CUSA48920,Cyberpunk City Tycoon,,Original,False,0,,0.0,no_updates
CUSA48922,Cyberpunk City Tycoon,,,False,0,,0.0,no_updates
CUSA48915,The Witch of the Ihanashi,,Original,False,0,,0.0,no_updates
CUSA48925,Flight Delivery: Cargo Business Simulator,Flight Simulator Delivery: Cargo Business,Original,True,1,01.01,1103.4375,found
CUSA48919,春待ちトロイダル,,Original,False,0,,0.0,no_updates
CUSA48921,Cyberpunk City Tycoon,,Original,False,0,,0.0,no_updates
CUSA48918,Shepherd's crossing,,,False,0,,0.0,no_updates
CUSA48923,Cyberpunk City Tycoon,,,False,0,,0.0,no_updates
CUSA48924,Flight Delivery: Cargo Business Simulator,Flight Simulator Delivery: Cargo Business,Original,True,1,01.01,1103.4375,found
CUSA48929,Aquatic Life: Fish Simulator RPG,Aquatic Life: Fish Simulator RPG,Original,True,1,01.01,898.5,found
CUSA48927,Grand Rush: Highway Car Traffic Racing Simulator,,Original,False,0,,0.0,no_updates
CUSA48928,Ice Crush 10.000 BC,,Original,False,0,,0.0,no_updates
CUSA48926,Grand Rush: Highway Car Traffic Racing Simulator,,Original,False,0,,0.0,no_updates
CUSA48930,Aquatic Life: Fish Simulator RPG,Aquatic Life: Fish Simulator RPG,Original,True,1,01.01,898.5,found
CUSA48931,BMX Wild Run PS4 & PS5,,,False,0,,0.0,no_updates
CUSA48932,BMX Wild Run PS4 & PS5,,,False,0,,0.0,no_updates
CUSA48934,BMX Wild Run,,Original,False,0,,0.0,no_updates
CUSA48935,BMX Wild Run,,Original,False,0,,0.0,no_updates
CUSA48938,PPA Pickleball Tour 2025,PPA Pickleball Tour 2025,Original,True,1,01.02,3918.875,found
CUSA48933,BMX Wild Run PS4 & PS5,,,False,0,,0.0,no_updates
CUSA48941,Ancient Phantasma,,Original,False,0,,0.0,no_updates
CUSA48943,Poly Island,,Original,False,0,,0.0,no_updates
CUSA48939,Slitterhead,,,False,0,,0.0,no_updates
CUSA48945,Wild West Tycoon,,,False,0,,0.0,no_updates
CUSA48942,Wild West Tycoon,,Original,False,0,,0.0,no_updates
CUSA48937,Trials Of Randoom,,,False,0,,0.0,no_updates
CUSA48946,Wild West Tycoon,,,False,0,,0.0,no_updates
CUSA48936,Naive Boy Super Lash,,Original,False,0,,0.0,no_updates
CUSA48944,Wild West Tycoon,,Original,False,0,,0.0,no_updates
CUSA48949,Knight Sim Life,,,False,0,,0.0,no_updates
CUSA48950,Knight Sim Life,,,False,0,,0.0,no_updates
CUSA48947,Knight Sim Life,,Original,False,0,,0.0,no_updates
CUSA48940,Slitterhead,,,False,0,,0.0,no_updates
CUSA48948,Knight Sim Life,,Original,False,0,,0.0,no_updates
CUSA48954,Flip It,Flip It,Original,True,1,01.02,126.5,found
CUSA48951,Heaven Impact,,Original,False,0,,0.0,no_updates
CUSA48955,Flip It,Flip It,Original,True,1,01.02,126.5625,found
CUSA48952,Little Legs,,Original,False,0,,0.0,no_updates
CUSA48960,Welcome to Empyreum,Welcome to Empyreum,Original,True,1,01.02,1256.625,found
CUSA48956,Flip It,Flip It,Original,True,1,01.02,126.5625,found
CUSA48953,Flip It,,,False,0,,0.0,no_updates
CUSA48959,Samurai Katana Rampage: Stickman Saga,Samurai Katana Rampage: Stickman Saga,Original,True,1,01.01,768.0,found
CUSA48965,Ticket to Ride,Ticket To Ride,Original,True,1,01.11,994.9375,found
CUSA48963,Roman City Tycoon,,,False,0,,0.0,no_updates
CUSA48957,Flip It,Flip It,Original,True,1,01.02,87.125,found
CUSA48958,Samurai Katana Rampage: Stickman Saga,Samurai Katana Rampage: Stickman Saga,Original,True,1,01.01,768.0,found
CUSA48966,Trust No One,,Original,False,0,,0.0,no_updates
CUSA48962,Roman City Tycoon,,,False,0,,0.0,no_updates
CUSA48964,Roman City Tycoon,,,False,0,,0.0,no_updates
CUSA48975,FREEDOM WARS Remastered,FREEDOM WARS Remastered,Original,True,1,01.09,384.0625,found
CUSA48968,Super Rolling Heroes Deluxe,Super Rolling Heroes Deluxe,Original,True,1,01.01,1480.125,found
CUSA48967,Invasion Of Space,,Original,False,0,,0.0,no_updates
CUSA48972,Trust No One Demo,,Original,False,0,,0.0,no_updates
CUSA48961,Roman City Tycoon,,Original,False,0,,0.0,no_updates
CUSA48970,Super Rolling Heroes Deluxe,Super Rolling Heroes Deluxe,Original,True,1,01.01,1480.125,found
CUSA48969,Super Rolling Heroes Deluxe,Super Rolling Heroes Deluxe,Original,True,1,01.01,1480.125,found
CUSA48971,Super Rolling Heroes Deluxe,Super Rolling Heroes Deluxe,Original,True,1,01.01,1480.125,found
CUSA48978,FREEDOM WARS Remastered,,,False,0,,0.0,no_updates
CUSA48976,FREEDOM WARS Remastered,,,False,0,,0.0,no_updates
CUSA48977,FREEDOM WARS Remastered,,,False,0,,0.0,no_updates
CUSA48979,Ball Dodge,,Original,False,0,,0.0,no_updates
CUSA48980,"The Legend of Heroes: Kai no Kiseki - Farewell, O Zemuria",英雄伝説 界の軌跡,Original,True,1,01.04,1749.6875,found
CUSA48981,Operation: Polygon Storm,Operation: Polygon Storm,Original,True,1,01.02,784.25,found
CUSA48986,Moorhuhn Kart 4,Moorhuhn Kart 4,,True,1,01.05,1971.5,found
CUSA48988,Greed 2: Forbidden Experiments,,Original,False,0,,0.0,no_updates
CUSA48991,Go Fight Fantastic!,Go Fight Fantastic!,,True,1,01.01,114.0,found
CUSA48985,My Vet Practice in the Zoo,My Vet Practice in the Zoo,Original,True,1,01.04,98.0,found
CUSA48992,Captain Toonhead Vs. The Punks from Outer Space,,,False,0,,0.0,no_updates
CUSA48997,Platform Twister - DEMO,,Original,False,0,,0.0,no_updates
CUSA48995,Platform Twister,,Original,False,0,,0.0,no_updates
CUSA48996,Platform Twister,,Original,False,0,,0.0,no_updates
CUSA49002,Risky Roads,Risky Roads,Original,True,1,01.01,315.25,found
CUSA48993,Platform Twister,,Original,False,0,,0.0,no_updates
CUSA49010,Puzzle Drop Carnival,,Original,False,0,,0.0,no_updates
CUSA48998,Platform Twister - DEMO,,Original,False,0,,0.0,no_updates
CUSA48994,Platform Twister,,Original,False,0,,0.0,no_updates
CUSA49012,Puzzle Drop Carnival,,Original,False,0,,0.0,no_updates
CUSA48999,Platform Twister - DEMO,,Original,False,0,,0.0,no_updates
CUSA49000,Platform Twister - DEMO,,Original,False,0,,0.0,no_updates
CUSA49020,Santa's World,,Original,False,0,,0.0,no_updates
CUSA49009,Viking Saga: Legends Survival of Dynasty,,,False,0,,0.0,no_updates
CUSA49006,Bubble Riders,,Original,False,0,,0.0,no_updates
CUSA49007,Byte the Bullet,Byte the Bullet,Original,True,1,01.02,81.8125,found
CUSA49011,Puzzle Drop Carnival,,,False,0,,0.0,no_updates
CUSA49008,Byte the Bullet,Byte the Bullet,Original,True,1,01.02,81.8125,found
CUSA49014,True Virus,True Virus,Original,True,1,01.01,785.1875,found
CUSA49019,Santa's World,,Original,False,0,,0.0,no_updates
CUSA49013,Pepper Grinder,,Original,False,0,,0.0,no_updates
CUSA49023,The Exit 9,,Original,False,0,,0.0,no_updates
CUSA49021,Naive Boy Super Lash,,Original,False,0,,0.0,no_updates
CUSA49025,The Exit 9,,,False,0,,0.0,no_updates
CUSA49003,The Whispered World Remastered,,,False,0,,0.0,no_updates
CUSA49026,Arsene Lupin - Once A Thief,Arsene Lupin: Once A Thief,Original,True,1,01.04,2069.0,found
CUSA49027,5in1 Game Collection: MyRummy® + 4 in a row + Backgammon + Checkers + Mills,,Original,False,0,,0.0,no_updates
CUSA49028,Beneath Oresa,Beneath Oresa,Original,True,1,01.01,2069.125,found
CUSA49024,The Exit 9,,,False,0,,0.0,no_updates
CUSA49022,The Exit 9,,Original,False,0,,0.0,no_updates
CUSA49039,Basureroes: Invasion,Basureroes: Invasion,Original,True,1,01.04,257.3125,found
CUSA49031,Sushi Break,,Original,False,0,,0.0,no_updates
CUSA49040,Arcade Archives LEAD ANGLE,,Original,False,0,,0.0,no_updates
CUSA49032,Sushi Break,,Original,False,0,,0.0,no_updates
CUSA49041,Arcade Archives LEAD ANGLE,,Original,False,0,,0.0,no_updates
CUSA49047,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49042,Arcade Archives LEAD ANGLE,,Original,False,0,,0.0,no_updates
CUSA49033,Pearls of Atlantis,,Original,False,0,,0.0,no_updates
CUSA49038,Basureroes: Invasion,Basureroes: Invasion,Original,True,1,01.04,257.3125,found
CUSA49043,Arcade Archives VS. THE ADVENTURE OF VALKYRIE : The Legend of the Key of Time,,Original,False,0,,0.0,no_updates
CUSA49045,Arcade Archives VS. THE ADVENTURE OF VALKYRIE : The Legend of the Key of Time,,Original,False,0,,0.0,no_updates
CUSA49044,Arcade Archives VS. THE ADVENTURE OF VALKYRIE : The Legend of the Key of Time,,Original,False,0,,0.0,no_updates
CUSA49048,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49059,Billy's Game Show,,Original,False,0,,0.0,no_updates
CUSA49062,Billy's Game Show,,Original,False,0,,0.0,no_updates
CUSA49063,Ball Dodge,,Original,False,0,,0.0,no_updates
CUSA49049,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49065,Ball Dodge,,,False,0,,0.0,no_updates
CUSA49064,Ball Dodge,,,False,0,,0.0,no_updates
CUSA49066,Hidden Cats in Rome,,Original,False,0,,0.0,no_updates
CUSA49067,Hidden Cats in Rome,,Original,False,0,,0.0,no_updates
CUSA49069,Hidden Cats in Rome,,Original,False,0,,0.0,no_updates
CUSA49060,Billy's Game Show,,Original,False,0,,0.0,no_updates
CUSA49086,Train Sim World 5,Train Sim World 5,Original,True,13,01.49,50372.0,found
CUSA49070,BIOMORPH,,,False,0,,0.0,no_updates
CUSA49050,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49068,Hidden Cats in Rome,,Original,False,0,,0.0,no_updates
CUSA49061,Billy's Game Show,,,False,0,,0.0,no_updates
CUSA49053,Beyond Galaxyland,Beyond Galaxyland,Original,True,1,01.04,1188.6875,found
CUSA49078,SEIFUKUKANOJO MAYOIGOENGAGE,,Original,False,0,,0.0,no_updates
CUSA49071,Cats on Duty,,,False,0,,0.0,no_updates
CUSA49087,"Rescue Team 911 Simulator - Ambulance, Police, Firefighter",,Original,False,0,,0.0,no_updates
CUSA49088,Air Sea Modern Conflict,,Original,False,0,,0.0,no_updates
CUSA49076,Venture to the Vile,,Original,False,0,,0.0,no_updates
CUSA49079,SEIFUKUKANOJO MAYOIGOENGAGE,,,False,0,,0.0,no_updates
CUSA49092,Anime Dance-Off - Party Total,,Original,False,0,,0.0,no_updates
CUSA49094,Anime Dance-Off - Around The World,,Original,False,0,,0.0,no_updates
CUSA49095,Anime Dance-Off – Around the World,,,False,0,,0.0,no_updates
CUSA49089,Wild Island Quest,,Original,False,0,,0.0,no_updates
CUSA49096,Anime Dance-Off – Space Party,,,False,0,,0.0,no_updates
CUSA49091,Shawley - Zoo of Wonders,,,False,0,,0.0,no_updates
CUSA49100,Anime Dance-Off - Ghost Party,,Original,False,0,,0.0,no_updates
CUSA49097,Anime Dance-Off – Space Party,,,False,0,,0.0,no_updates
CUSA49093,Anime Dance-Off - Party Total,,Original,False,0,,0.0,no_updates
CUSA49101,Anime Dance-Off - Ghost Party,,Original,False,0,,0.0,no_updates
CUSA49090,Shawley - Zoo of Wonders,,,False,0,,0.0,no_updates
CUSA49104,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49107,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
CUSA49110,Metaphor: ReFantazio,,,False,0,,0.0,no_updates
